id,sentiment,review
1303,3,In processing a sentence using a lexicalised formalism we do not have to look at the grammar as a whole _comma_ but only at the grammatical information indexed by each of the words .
1304,3,Some tasks require that two agents agree on the reasons for adopting a proposal _comma_ e.g. in order to ensure robustness in situations of environmental change .
1305,3,This is a powerful concept that can be exploited in the effort to squeeze out every available piece of useful information for natural language processing .
1306,1,This paper presents an analysis of temporal anaphora in sentences which contain quantification over events _comma_ within the framework of Discourse Representation Theory .
1307,3,Nothing else is a wff .
1308,4,This should not be confused with the issue of identifying topics _comma_ and choosing criteria that discriminate one topic from another .
1309,3,A more compelling argument for incremental interpretation is provided by considering dialogues involving interruptions .
1310,3,We then combine the other meaning of two candidates with the meanings of Hillary and wanted _comma_ and using Axiom I and R-relations  ) _comma_ _comma_ and we obtain :
1311,3,ONE / SOME _comma_
1312,3,Therefore we can state the following :
1313,3,The sequence of transitions corresponding to John likes Sue being a sentence _comma_ is given in Figure  .
1314,3,Evaluation of the appropriateness of the candidates .
1315,7,In Section  _comma_ we review previous approaches to the semantics of coordination and argument sharing _comma_ and make note of some of their drawbacks .
1316,2,Because linear logic does not have any form of logical contraction ( as is inherent in the approaches discussed earlier ) _comma_ cases where resources are shared appear to be problematic in this framework .
1317,3,Similarly _comma_ verb neologisms belong to the regular conjugation paradigm characterised by the infinitive ending er _comma_ e.g. dballaduriser .
1318,5,Paradigmatic similarity is based on association data extracted from thesauri Morris and Hirst 1991 _comma_ psychological experiments Osgood 1952 _comma_ and so on .
1319,4,Conversation is BIDIRECTIONAL ; there is a two way flow of information between participants .
1320,3,The precision of word sense disambiguation by using co-occurrence vectors from the 1987 Wall Street Journal ( 20 M total words ) was higher than that by using distance vectors from the Collins English Dictionary ( head words + definition words ) .
1321,3,Our system improves upon this simple size metric by computing sizes based on a compact representation motivated by information theory .
1322,3,We predict shifts of attentional state when shifts in control are negotiated and agreed by all participants _comma_ but not when control is seized by one participant without the acceptance of the others .
1323,3,This localization also makes the proposed constraints be compositional ones _comma_ because in the case of deeply embedded complex sentence to identify the referent of each motivated that bridges between a subordinate clause and its main clause _comma_ the constraints we proposed are resolved with computation confined within each clause .
1324,5,It also permits universal quantification and implication in the goals of clauses .
1325,3,One possibility corresponds to the prediction of an s  s modifier _comma_ a second to the prediction of an ( np s ) ( np s ) modifier ( i.e. a verb phrase modifier ) _comma_ a third to there being a function which takes the subject and the verb as separate arguments _comma_ and the fourth corresponds to there being a function which requires an s / np argument .
1326,1,whether the form leaves behind an empty constituent in the syntax _comma_ and
1327,4,A smaller tagset may also mean that more words have only one possible tag and so can be handled trivially .
